Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,Bob Toledo [1849],,37,84,51,132,29,48
Wake Forest,Jim Caldwell [239],,54,84,32,132,77,48
New Mexico,Dennis Franchione [645],,65,84,76,132,62,48
Southern Mississippi,Jeff Bower [169],,19,84,25,132,34,48
California,Steve Mariucci [1151],,50,84,35,132,43,48
Cincinnati,Rick Minter [1283],,97,84,53,132,55,48
Tennessee,Phillip Fulmer [664],,8,84,10,132,8,48
Memphis,Rip Scherer [1633],,95,84,22,132,52,48
Mississippi,Tommy Tuberville [1867],,38,84,86,132,90,48
Purdue,Jim Colletto [338],,57,84,18,132,68,48
Clemson,Tommy West [1955],,34,84,48,132,58,48
Virginia Tech,Frank Beamer [102],,13,84,19,132,11,48
Temple,Ron Dickerson [474],,66,84,107,132,110,48
Alabama-Birmingham,Watson Brown [209],,97,84,92,132,97,48
Kansas State,Bill Snyder [1716],,13,84,39,132,24,48
Wyoming,Joe Tiller [1840],,13,84,44,132,24,48
Kansas,Glen Mason [1163],,71,84,77,132,58,48
Penn State,Joe Paterno [1433],,12,84,5,132,3,48
Northern Illinois,Joe Novak [1376],,101,84,106,132,104,48
Boise State,Pokey Allen [19],Tom Mason [1165],84,84,109,132,104,48
Louisville,Ron Cooper [357],,92,84,58,132,58,48
Missouri,Larry Smith [1706],,92,84,64,132,55,48
East Carolina,Steve Logan [1113],,21,84,29,132,38,48
Oregon,Mike Bellotti [113],,41,84,49,132,34,48
Miami (OH),Randy Walker [1913],,108,84,66,132,82,48
Bowling Green State,Gary Blackney [147],,107,84,85,132,107,48
Vanderbilt,Ron Dowhower [516],,66,84,97,132,93,48
Wisconsin,Barry Alvarez [25],,27,84,36,132,18,48
Akron,Lee Owens [1415],,108,84,83,132,101,48
Colorado State,Sonny Lubick [1124],,51,84,46,132,38,48
Duke,Fred Goldsmith [706],,57,84,111,132,82,48
Brigham Young,LaVell Edwards [550],,7,84,17,132,23,48
Washington,Jim Lambright [1061],,20,84,11,132,21,48
Louisiana-Lafayette,Nelson Stokley [1763],,68,84,57,132,50,48
Illinois,Lou Tepper [1822],,50,84,93,132,74,48
Arizona State,Bruce Snyder [1717],,3,84,8,132,3,48
Kent State,Jim Corrigall [363],,110,84,103,132,110,48
Rutgers,Terry Shea [1665],,55,84,108,132,43,48
Arizona,Dick Tomey [1853],,48,84,75,132,46,48
Kentucky,Bill Curry [421],,96,84,60,132,62,48
Air Force,Fisher DeBerry [452],,62,84,33,132,50,48
Georgia,Jim Donnan [504],,43,84,41,132,43,48
Utah,Ron McBride [1178],,31,84,45,132,27,48
Nebraska,Tom Osborne [1408],,8,84,9,132,8,48
Fresno State,Jim Sweeney [1799],,64,84,94,132,52,48
Syracuse,Paul Pasqualoni [1432],,23,84,14,132,8,48
Army,Bob Sutton [1794],,21,84,42,132,21,48
South Carolina,Brad Scott [1645],,28,84,54,132,41,48
Baylor,Chuck Reedy [1523],,88,84,80,132,77,48
Eastern Michigan,Rick Rasnick [1516],,106,84,96,132,97,48
Florida State,Bobby Bowden [166],,2,84,2,132,1,48
Florida,Steve Spurrier [1728],,3,84,1,132,3,48
Alabama,Gene Stallings [1732],,14,84,6,132,11,48
Oregon State,Jerry Pettibone [1457],,62,84,87,132,82,48
Tulsa,David Rader [1506],,83,84,28,132,77,48
Texas Tech,Spike Dykes [543],,47,84,52,132,46,48
Nevada-Las Vegas,Jeff Horton [885],,77,84,73,132,101,48
Miami (FL),Butch Davis [442],,17,84,21,132,3,48
Navy,Charlie Weatherbie [1939],,51,84,43,132,41,48
San Jose State,John Ralston [1514],,66,84,100,132,55,48
Maryland,Mark Duffner [529],,44,84,74,132,74,48
New Mexico State,Jim Hess [835],,83,84,110,132,107,48
Boston College,Dan Henning [826],,50,84,59,132,38,48
Ohio,Jim Grobe [736],,102,84,82,132,93,48
West Virginia,Don Nehlen [1352],,21,84,37,132,14,48
San Diego State,Ted Tollner [1852],,64,84,31,132,46,48
Idaho,Chris Tormey [1856],,75,84,81,132,101,48
Virginia,George Welsh [1954],,39,84,23,132,68,48
Texas,John Mackovic [1136],,64,84,15,132,34,48
Ball State,Bill Lynch [1130],,80,84,68,132,88,48
