Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Wake Forest,J.L. White [1963],,90,8,80,21,69,4
Lafayette,Jock Sutherland [1792],,74,8,62,21,37,4
Washington & Lee,Bill Raftery [1509],,73,8,60,21,37,4
Lehigh,Tom Keady [977],,79,8,65,21,45,4
Dartmouth,Dartmouth_UNKNOWN_COACH,,75,8,34,21,12,4
California,Andy Smith [1697],,8,8,1,21,1,4
Sewanee,Sewanee_UNKNOWN_COACH,,55,8,59,21,83,4
Tennessee,John Bender [114],,52,8,40,21,76,4
Chattanooga,Silas Williams [1988],,59,8,77,21,88,4
Southwestern (TX),Southwestern (TX)_UNKNOWN_COACH,,78,8,70,21,54,4
Colorado College,Poss Parsons [1431],,37,8,37,21,45,4
Erskine,Erskine_UNKNOWN_COACH,,88,8,72,21,88,4
Washington & Jefferson,D.C. Morrow [1312],,75,8,47,21,12,4
Yale,Tad Jones [968],,20,8,43,21,12,4
Purdue,Butch Scanlon [1628],,52,8,80,21,76,4
Clemson,Edward Donahue [499],,83,8,56,21,83,4
Grinnell,William Saunders [1624],,53,8,80,21,76,4
Virginia Tech,Stanley Sutton [1795],,85,8,80,21,63,4
Drake,Mark Banks [75],,37,8,73,21,45,4
Kansas State,Charlie Bachman [56],,48,8,80,21,69,4
Wyoming,John Corbett [360],,79,8,80,21,69,4
Kansas,Phog Allen [18],,23,8,46,21,25,4
Penn State,Hugo Bezdek [130],,7,8,7,21,1,4
Furman,Furman_UNKNOWN_COACH,,16,8,30,21,12,4
Cornell,Gilmour Dobie [489],,78,8,58,21,37,4
Missouri,James Phelan [1460],,15,8,22,21,12,4
Mercer,Mercer_UNKNOWN_COACH,,82,8,80,21,96,4
Birmingham-Southern,Charles Brown [200],,36,8,64,21,45,4
Oregon,Shy Huntington [905],,24,8,75,21,25,4
Austin,Austin_UNKNOWN_COACH,,78,8,66,21,45,4
Vanderbilt,Dan McGugin [1210],,31,8,26,21,37,4
Wisconsin,J.R. Richards [1546],,22,8,18,21,25,4
Colorado State,Harry Hughes [900],,32,8,9,21,37,4
Colgate,Ellery Huntington [904],,83,8,80,21,45,4
Washington,Stub Allison [23],,74,8,80,21,37,4
Illinois,Robert Zuppke [2053],,28,8,12,21,37,4
Oglethorpe,Frank Anderson [35],,58,8,61,21,88,4
Rutgers,George Sanford [1615],,83,8,31,21,54,4
Princeton,Princeton_UNKNOWN_COACH,,8,8,8,21,1,4
Kentucky,William Juneau [972],,56,8,79,21,83,4
Georgia,Herman Stegeman [1743],,7,8,2,21,1,4
Utah,Thomas Fitzpatrick [629],,43,8,36,21,54,4
Nebraska,Henry Schulte [1642],,26,8,5,21,25,4
Syracuse,Chick Meehan [1245],,77,8,25,21,1,4
South Carolina,Sol Metzger [1256],,89,8,21,21,69,4
Colorado Mines,Ralph Glaze [699],,81,8,80,21,76,4
Baylor,Frank Bridges [187],,78,8,63,21,59,4
Samford,Robert Marshall [1155],,58,8,80,21,88,4
Alabama,Xen Scott [1647],,16,8,14,21,12,4
Florida,William Kline [1027],,61,8,80,21,95,4
Wofford,John Gorsuch [711],,95,8,80,21,98,4
Centre,Charley Moran [1303],,25,8,20,21,25,4
Oregon State,R.B. Rutherford [1605],,25,8,80,21,25,4
Navy,Navy_UNKNOWN_COACH,,28,8,45,21,25,4
Presbyterian,Walter Johnson [955],,84,8,49,21,76,4
Maryland,Curley Byrd [231],,79,8,16,21,59,4
West Virginia,Mont McIntire [1211],,74,8,50,21,25,4
Virginia,W. Warren [1930],,20,8,57,21,12,4
Texas,Berry Whitaker [1960],,9,8,11,21,1,4
Northwestern,Elmer McDevitt [1197],,47,8,71,21,69,4
Oklahoma State,James Pixlee [1472],,76,8,80,21,63,4
Washington State,Gus Welch [1951],,17,8,24,21,12,4
Virginia Military Institute,Virginia Military Institute_UNKNOWN_COACH,,8,8,19,21,1,4
Harvard,Robert Fisher [624],,8,8,13,21,1,4
Auburn,Mike Donahue [500],,25,8,23,21,25,4
