Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,Terry Donahue [501],,6,96,9,140,8,62
Wake Forest,Al Groh [737],,63,96,62,140,102,62
New Mexico,Joe Lee Dunn [535],,79,96,92,140,74,62
Southern Mississippi,Jim Carmody [267],,49,96,69,140,38,62
California,Joe Kapp [973],,41,96,39,140,53,62
Cincinnati,Dave Currey [420],,64,96,26,140,74,62
Tennessee,Johnny Majors [1142],,56,96,34,140,31,62
Memphis,Charlie Bailey [62],,83,96,105,140,96,62
Mississippi,Billy Brewer [181],,43,96,18,140,33,62
Clemson,Danny Ford [640],,22,96,15,140,26,62
Purdue,Leon Burtnett [227],,79,96,76,140,88,62
Virginia Tech,Bill Dooley [507],,29,96,16,140,24,62
Temple,Bruce Arians [47],,44,96,24,140,20,62
Wyoming,Dennis Erickson [576],,72,96,67,140,70,62
Kansas State,Stan Parrish [1429],,49,96,104,140,74,62
Kansas,Bob Valesente [1878],,56,96,102,140,78,62
Penn State,Joe Paterno [1433],,1,96,1,140,1,62
Long Beach State,Mike Sheppard [1673],,35,96,78,140,70,62
Northern Illinois,Jerry Pettibone [1457],,101,96,87,140,92,62
Cal State Fullerton,Gene Murphy [1331],,85,96,93,140,74,62
Louisville,Howard Schnellenberger [1639],,87,96,98,140,88,62
Missouri,Woody Widenhofer [1974],,68,96,96,140,70,62
East Carolina,Art Baker [65],,66,96,82,140,70,62
Oregon,Rich Brooks [195],,34,96,33,140,49,62
Miami (OH),Tim Rose [1588],,94,96,21,140,78,62
Pacific,Bob Cope [358],,84,96,75,140,83,62
Bowling Green State,Moe Ankney [42],,98,96,59,140,98,62
Vanderbilt,Watson Brown [209],,76,96,99,140,98,62
Wisconsin,Jim Hilles [848],,86,96,85,140,86,62
Colorado State,Leon Fuller [662],,81,96,50,140,61,62
Duke,Steve Sloan [1695],,61,96,74,140,100,62
Brigham Young,LaVell Edwards [550],,44,96,42,140,17,62
Washington,Don James [928],,14,96,14,140,15,62
Illinois,Mike White [1964],,85,96,58,140,87,62
Louisiana-Lafayette,Nelson Stokley [1763],,60,96,81,140,66,62
Arizona State,John Cooper [355],,4,96,4,140,1,62
Kent State,Glen Mason [1163],,101,96,46,140,102,62
Rutgers,Dick Anderson [32],,60,96,36,140,44,62
Arizona,Larry Smith [1706],,23,96,2,140,11,62
Kentucky,Jerry Claiborne [311],,51,96,37,140,35,62
