Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,Red Sanders [1613],,19,85,15,97,12,40
Wake Forest,Tom Rogers [1578],,77,85,61,97,52,40
Washington & Lee,George Barclay [78],,16,85,19,97,30,40
William & Mary,Marvin Bass [91],,18,85,37,97,50,40
New Mexico,Dudley DeGroot [455],,102,85,68,97,115,40
Dartmouth,DeOrmond McLaughry [1223],,39,85,75,97,74,40
West Texas A&M,Frank Kimbrough [1006],,85,85,116,97,111,40
California,Pappy Waldorf [1908],,20,85,14,97,37,40
San Francisco,Joe Kuharich [1053],,4,85,44,97,1,40
Cincinnati,Cincinnati_UNKNOWN_COACH,,4,85,29,97,1,40
Tennessee,Bob Neyland [1364],,7,85,11,97,9,40
Santa Clara,Richard Gallagher [670],,23,85,53,97,41,40
Detroit Mercy,Dutch Clark [315],,94,85,81,97,103,40
Yale,Herman Hickman [839],,41,85,105,97,78,40
Mississippi,John Vaught [1889],,74,85,28,97,15,40
Purdue,Stuart Holcomb [857],,68,85,50,97,33,40
Clemson,Frank Howard [888],,81,85,32,97,1,40
Virginia Tech,Frank Moseley [1315],,94,85,110,97,98,40
Temple,Al Kawal [976],,59,85,76,97,85,40
Drake,Warren Gaer [668],,81,85,67,97,85,40
Wyoming,Bowden Wyatt [2029],,72,85,34,97,33,40
Kansas State,Bill Meek [1246],,79,85,113,97,61,40
Kansas,Jules Sikes [1686],,37,85,21,97,52,40
Penn State,Rip Engle [567],,59,85,57,97,67,40
Furman,William Young [2042],,80,85,111,97,78,40
Fordham,Edward Danowski [432],,57,85,62,97,67,40
New York University,Hugh Devore [470],,62,85,116,97,93,40
Cornell,George James [929],,25,85,46,97,67,40
Missouri,Don Faurot [599],,91,85,98,97,74,40
Bradley,Bradley_UNKNOWN_COACH,,96,85,109,97,111,40
Oregon,Len Casanova [275],,57,85,94,97,98,40
Pacific,Ernie Jorge [971],,79,85,51,97,93,40
Vanderbilt,Bill Edwards [548],,91,85,36,97,12,40
Wisconsin,Ivy Williamson [1989],,7,85,33,97,9,40
Colorado State,Robert Davis [447],,90,85,49,97,98,40
Colgate,Paul Bixler [142],,44,85,90,97,85,40
Duke,Bill Murray [1334],,23,85,64,97,55,40
Brigham Young,Charles Atkinson [52],,93,85,83,97,93,40
Washington,Howard Odell [1394],,24,85,95,97,43,40
Illinois,Ray Eliot [553],,4,85,2,97,1,40
Arizona State,Larry Siemering [1685],,83,85,71,97,105,40
Rutgers,Harvey Harman [780],,55,85,87,97,89,40
Princeton,Charles Caldwell [237],,4,85,35,97,1,40
Marquette,Liz Blackbourn [143],,69,85,96,97,98,40
