Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,Red Sanders [1613],,23,73,9,102,6,39
Wake Forest,Tom Rogers [1578],,96,73,69,102,103,39
Washington & Lee,Carl Wise [2004],,103,73,81,102,103,39
New Mexico,Robert Titchenal [1847],,76,73,77,102,79,39
William & Mary,Jackie Freeman [651],,99,73,50,102,55,39
Dartmouth,DeOrmond McLaughry [1223],,100,73,67,102,60,39
West Texas A&M,Frank Kimbrough [1006],,73,73,105,102,89,39
California,Pappy Waldorf [1908],,39,73,68,102,31,39
Tennessee,Harvey Robinson [1563],,31,73,54,102,71,39
Detroit Mercy,Dutch Clark [315],,97,73,40,102,55,39
Yale,Jordan Olivar [1402],,98,73,70,102,63,39
Mississippi,John Vaught [1889],,9,73,19,102,19,39
Purdue,Stuart Holcomb [857],,40,73,5,102,34,39
Clemson,Frank Howard [888],,38,73,96,102,93,39
Virginia Tech,Frank Moseley [1315],,100,73,74,102,93,39
Drake,Warren Gaer [668],,82,73,104,102,103,39
Kansas State,Bill Meek [1246],,62,73,47,102,34,39
Wyoming,Phil Dickens [472],,71,73,61,102,82,39
Kansas,Jules Sikes [1686],,67,73,80,102,89,39
Penn State,Rip Engle [567],,32,73,39,102,46,39
Furman,William Young [2042],,18,73,93,102,43,39
Fordham,Edward Danowski [432],,98,73,78,102,52,39
Cornell,George James [929],,41,73,66,102,50,39
Missouri,Don Faurot [599],,56,73,26,102,33,39
Oregon,Len Casanova [275],,62,73,42,102,82,39
Pacific,Moose Myers [1342],,70,73,33,102,66,39
Vanderbilt,Arthur Guepe [738],,39,73,103,102,75,39
Wisconsin,Ivy Williamson [1989],,23,73,2,102,12,39
Colorado State,Robert Davis [447],,79,73,62,102,85,39
Colgate,Hal Lahar [1059],,94,73,94,102,58,39
Duke,Bill Murray [1334],,11,73,25,102,16,39
Brigham Young,Charles Atkinson [52],,82,73,98,102,89,39
Washington,John Cherberg [295],,62,73,44,102,38,39
Illinois,Ray Eliot [553],,11,73,6,102,1,39
Arizona State,Clyde Smith [1699],,57,73,84,102,79,39
Rutgers,Harvey Harman [780],,102,73,99,102,75,39
Princeton,Charles Caldwell [237],,99,73,45,102,66,39
Marquette,Liz Blackbourn [143],,36,73,48,102,38,39
Arizona,Warren Woodson [2020],,66,73,76,102,75,39
Kentucky,Bear Bryant [215],,19,73,14,102,21,39
Georgia,Wallace Butts [230],,48,73,88,102,98,39
Utah,Jack Curtice [422],,64,73,38,102,41,39
Nebraska,William Glassford [698],,69,73,89,102,85,39
Hardin-Simmons,Murray Evans [581],,45,73,55,102,66,39
Syracuse,Ben Schwartzwalder [1644],,47,73,60,102,48,39
Army,Red Blaik [148],,11,73,23,102,41,39
South Carolina,Rex Enright [573],,24,73,37,102,19,39
Wichita State,Jack Mitchell [1285],,80,73,87,102,60,39
Baylor,George Sauer [1621],,36,73,21,102,30,39
Alabama,Red Drew [520],,11,73,20,102,12,39
Florida,Bob Woodruff [2016],,47,73,100,102,93,39
Oregon State,Kip Taylor [1815],,57,73,83,102,75,39
Tulsa,Bernie Witucki [2010],,85,73,41,102,63,39
Texas Tech,DeWitt Weaver [1941],,11,73,13,102,1,39
Miami (FL),Andy Gustafson [741],,76,73,86,102,89,39
Navy,Eddie Erdelatz [575],,22,73,49,102,46,39
San Jose State,Robert Bronzan [192],,63,73,79,102,85,39
Maryland,Jim Tatum [1812],,3,73,11,102,9,39
New Mexico State,James Patton [1437],,76,73,106,102,85,39
West Virginia,Art Lewis [1095],,15,73,35,102,21,39
Boston College,Mike Holovak [871],,96,73,57,102,27,39
George Washington,Bo Sherman [1675],,100,73,59,102,23,39
Idaho,Babe Curfman [418],,78,73,102,102,93,39
Virginia,Ned McDonald [1201],,103,73,92,102,107,39
Texas,Edwin Price [1490],,27,73,15,102,27,39
Texas-El Paso,Mike Brumbelow [214],,23,73,73,102,71,39
Northwestern,Robert Voigts [1896],,43,73,22,102,38,39
Southern California,Jess Hill [846],,35,73,24,102,9,39
Oklahoma State,Jennings Whitworth [1971],,22,73,31,102,58,39
Washington State,Alton Kircher [1021],,57,73,53,102,79,39
Virginia Military Institute,John McKenna [1220],,99,73,72,102,27,39
Harvard,Lloyd Jordan [969],,98,73,51,102,55,39
Auburn,Ralph Jordan [970],,14,73,29,102,16,39
Villanova,Arthur Raimo [1512],,96,73,58,102,107,39
North Carolina State,Horace Hendrickson [825],,100,73,110,102,107,39
Michigan,Bennie Oosterbaan [1406],,24,73,18,102,6,39
Pennsylvania,George Munger [1327],,33,73,56,102,43,39
Louisiana State,Gaynell Tinsley [1844],,24,73,27,102,25,39
Colorado,Dallas Ward [1921],,66,73,34,102,36,39
Arkansas,Bowden Wyatt [2029],,44,73,36,102,60,39
Tulane,Raymond Wolf [2011],,46,73,107,102,100,39
Holy Cross,Edward Anderson [33],,94,73,71,102,50,39
Southern Methodist,Chalmer Woodward [2021],,45,73,12,102,31,39
North Texas,Odus Mitchell [1286],,52,73,101,102,82,39
Rice,Jess Neely [1350],,28,73,8,102,1,39
Stanford,Chuck Taylor [1813],,47,73,17,102,71,39
Columbia,Lou Little [1107],,98,73,64,102,52,39
Richmond,Edwin Merrick [1250],,102,73,63,102,25,39
Iowa,Forest Evashevski [583],,26,73,28,102,14,39
Brown,Alva Kelley [982],,100,73,90,102,71,39
Michigan State,Biggie Munn [1328],,11,73,4,102,1,39
Midwestern Texas State,Midwestern Texas State_UNKNOWN_COACH,,60,73,110,102,93,39
Georgia Tech,Bobby Dodd [492],,7,73,16,102,14,39
Indiana,Bernie Crimmins [389],,50,73,65,102,36,39
Texas Christian,Abe Martin [1156],,49,73,43,102,66,39
Notre Dame,Frank Leahy [1080],,1,73,1,102,1,39
Pittsburgh,Red Dawson [449],,42,73,95,102,48,39
Minnesota,Wesley Fesler [614],,32,73,30,102,16,39
Houston,Clyde Lee [1084],,41,73,32,102,66,39
Citadel,Johnnie McMillan [1229],,98,73,108,102,103,39
Ohio State,Woody Hayes [812],,20,73,10,102,9,39
Montana,Eddie Chinske [299],,83,73,91,102,98,39
Mississippi State,Murray Warmath [1925],,15,73,46,102,23,39
Oklahoma,Bud Wilkinson [1979],,2,73,3,102,6,39
Davidson,Bill Dole [497],,106,73,109,102,111,39
North Carolina,George Barclay [78],,44,73,85,102,100,39
Denver,Bob Blackman [146],,82,73,97,102,100,39
Boston University,Aldo Donelli [502],,51,73,75,102,52,39
Iowa State,Abe Stuber [1782],,77,73,82,102,107,39
Utah State,John Roning [1582],,72,73,52,102,43,39
Texas A&M,Ray George [681],,46,73,7,102,63,39
