Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,Red Sanders [1613],,45,73,22,103,18,33
Wake Forest,Paul Amen [27],,68,73,96,103,84,33
New Mexico,Dick Clausen [319],,97,73,80,103,105,33
William & Mary,Jackie Freeman [651],,77,73,108,103,111,33
Dartmouth,Bob Blackman [146],,69,73,42,103,9,33
West Texas A&M,Frank Kimbrough [1006],,40,73,68,103,61,33
California,Pappy Waldorf [1908],,109,73,15,103,68,33
Cincinnati,George Blackburn [144],,63,73,49,103,61,33
Tennessee,Bowden Wyatt [2029],,9,73,7,103,1,33
Detroit Mercy,Wally Fromhart [656],,89,73,86,103,103,33
Yale,Jordan Olivar [1402],,18,73,28,103,1,33
Mississippi,John Vaught [1889],,58,73,23,103,27,33
Purdue,Jack Mollenkopf [1289],,41,73,83,103,61,33
Clemson,Frank Howard [888],,15,73,43,103,43,33
Virginia Tech,Frank Moseley [1315],,30,73,61,103,56,33
Drake,Warren Gaer [668],,101,73,104,103,100,33
Wyoming,Phil Dickens [472],,2,73,45,103,1,33
Kansas State,Bernard Mertes [1254],,74,73,93,103,89,33
Kansas,Chuck Mather [1169],,69,73,88,103,84,33
Penn State,Rip Engle [567],,29,73,27,103,27,33
Furman,Homer Hobbs [852],,44,73,78,103,73,33
Cornell,George James [929],,73,73,91,103,100,33
Missouri,Don Faurot [599],,62,73,89,103,82,33
Oregon,Len Casanova [275],,106,73,17,103,38,33
Pacific,Moose Myers [1342],,50,73,56,103,38,33
Vanderbilt,Arthur Guepe [738],,68,73,79,103,34,33
Wisconsin,Milt Bruhn [213],,75,73,108,103,61,33
Colorado State,Tuffy Mullison [1325],,95,73,98,103,97,33
Colgate,Hal Lahar [1059],,62,73,24,103,97,33
Duke,Bill Murray [1334],,29,73,70,103,46,33
Brigham Young,Harold Kopp [1039],,101,73,101,103,103,33
Washington,Darrell Royal [1597],,106,73,25,103,21,33
Illinois,Ray Eliot [553],,77,73,12,103,61,33
Arizona State,Dan Devine [469],,15,73,30,103,1,33
Rutgers,John Stiegman [1754],,74,73,106,103,107,33
Princeton,Charles Caldwell [237],,38,73,39,103,13,33
Marquette,Johnny Druze [525],,89,73,108,103,107,33
Arizona,Warren Woodson [2020],,74,73,67,103,56,33
Kentucky,Blanton Collier [339],,31,73,47,103,29,33
Utah,Jack Curtice [422],,73,73,65,103,50,33
Georgia,Wallace Butts [230],,77,73,76,103,61,33
Nebraska,Pete Elliott [558],,67,73,85,103,79,33
Hardin-Simmons,Sammy Baugh [98],,52,73,51,103,68,33
Syracuse,Ben Schwartzwalder [1644],,26,73,14,103,21,33
Army,Red Blaik [148],,29,73,33,103,25,33
South Carolina,Warren Giese [688],,31,73,62,103,45,33
Wichita State,Pete Tillman [1841],,71,73,66,103,89,33
Baylor,Sam Boyd [171],,12,73,4,103,21,33
Florida State,Thomas Nugent [1378],,45,73,71,103,68,33
Florida,Bob Woodruff [2016],,23,73,40,103,18,33
Alabama,Jennings Whitworth [1971],,76,73,53,103,50,33
Tulsa,Robert Dobbs [488],,45,73,44,103,34,33
Oregon State,Tommy Prothro [1497],,29,73,21,103,9,33
Texas Tech,DeWitt Weaver [1941],,56,73,29,103,73,33
Miami (FL),Andy Gustafson [741],,11,73,11,103,16,33
