Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,Bob Toledo [1849],,89,117,22,149,17,60
Middle Tennessee State,Andy McCollum [1190],,58,117,85,149,86,60
Wake Forest,Jim Caldwell [239],,37,117,110,149,90,60
New Mexico,Rocky Long [1116],,74,117,68,149,69,60
Southern Mississippi,Jeff Bower [169],,52,117,26,149,77,60
California,Tom Holmoe [870],,93,117,69,149,66,60
Cincinnati,Rick Minter [1283],,90,117,41,149,75,60
Tennessee,Phillip Fulmer [664],,30,117,30,149,31,60
Memphis,Rip Scherer [1633],,77,117,76,149,107,60
Mississippi,David Cutcliffe [426],,49,117,36,149,42,60
Clemson,Tommy Bowden [168],,10,117,35,149,27,60
Purdue,Joe Tiller [1840],,57,117,6,149,12,60
Virginia Tech,Frank Beamer [102],,5,117,21,149,7,60
Temple,Bobby Wallace [1915],,32,117,93,149,81,60
Alabama-Birmingham,Watson Brown [209],,50,117,47,149,81,60
Kansas State,Bill Snyder [1716],,8,117,13,149,4,60
Wyoming,Vic Koenning [1035],,99,117,115,149,114,60
Kansas,Terry Allen [20],,26,117,79,149,48,60
Penn State,Joe Paterno [1433],,92,117,24,149,63,60
Northern Illinois,Joe Novak [1376],,84,117,72,149,23,60
Buffalo,Craig Cirbus [310],,103,117,106,149,99,60
Boise State,Dirk Koetter [1036],,43,117,58,149,55,60
Louisville,John Smith [1705],,29,117,37,149,51,60
Missouri,Larry Smith [1706],,37,117,104,149,73,60
East Carolina,Steve Logan [1113],,50,117,32,149,42,60
Oregon,Mike Bellotti [113],,10,117,2,149,15,60
Miami (OH),Terry Hoeppner [853],,99,117,78,149,77,60
Bowling Green State,Gary Blackney [147],,104,117,102,149,101,60
Marshall,Bob Pruett [1498],,99,117,34,149,73,60
Vanderbilt,Woody Widenhofer [1974],,69,117,101,149,86,60
South Florida,Jim Leavitt [1083],,59,117,108,149,93,60
Wisconsin,Barry Alvarez [25],,62,117,3,149,14,60
Akron,Lee Owens [1415],,100,117,70,149,75,60
Colorado State,Sonny Lubick [1124],,41,117,38,149,48,60
Duke,Carl Franks [648],,59,117,115,149,93,60
Brigham Young,LaVell Edwards [550],,69,117,62,149,55,60
Washington,Rick Neuheisel [1357],,6,117,1,149,1,60
Illinois,Ron Turner [1869],,92,117,71,149,65,60
Louisiana-Lafayette,Jerry Baldwin [70],,80,117,113,149,110,60
Arizona State,Bruce Snyder [1717],,90,117,43,149,46,60
Kent State,Dean Pees [1443],,106,117,100,149,103,60
Rutgers,Terry Shea [1665],,32,117,109,149,86,60
Connecticut,Randy Edsall [547],,69,117,90,149,97,60
Arizona,Dick Tomey [1853],,83,117,65,149,48,60
Kentucky,Hal Mumme [1326],,55,117,91,149,90,60
Air Force,Fisher DeBerry [452],,56,117,40,149,53,60
Georgia,Jim Donnan [504],,31,117,39,149,29,60
Utah,Ron McBride [1178],,98,117,81,149,71,60
Nebraska,Frank Solich [1721],,6,117,12,149,7,60
Fresno State,Pat Hill [847],,67,117,67,149,59,60
Syracuse,Paul Pasqualoni [1432],,42,117,61,149,77,60
Army,Todd Berry [125],,87,117,96,149,110,60
South Carolina,Lou Holtz [876],,29,117,20,149,28,60
Baylor,Kevin Steele [1741],,41,117,99,149,86,60
Eastern Michigan,Jeff Woodruff [2018],,103,117,83,149,103,60
Florida State,Bobby Bowden [166],,4,117,11,149,7,60
Alabama,Mike DuBose [527],,70,117,54,149,81,60
Florida,Steve Spurrier [1728],,11,117,15,149,10,60
Tulsa,Keith Burns [226],,79,117,80,149,97,60
Oregon State,Dennis Erickson [576],,5,117,4,149,4,60
Texas Tech,Mike Leach [1079],,28,117,77,149,46,60
Nevada-Las Vegas,John Robinson [1564],,72,117,50,149,51,60
Miami (FL),Butch Davis [442],,5,117,7,149,4,60
Navy,Charlie Weatherbie [1939],,55,117,112,149,93,60
San Jose State,Dave Baldwin [68],,75,117,42,149,99,60
Maryland,Ron Vanderlinden [1886],,32,117,73,149,42,60
New Mexico State,Tony Samuel [1612],,81,117,94,149,93,60
Boston College,Tom O'Brien [1384],,24,117,66,149,42,60
West Virginia,Don Nehlen [1352],,26,117,48,149,40,60
Ohio,Jim Grobe [736],,100,117,57,149,36,60
Idaho,Tom Cable [232],,43,117,87,149,59,60
San Diego State,Ted Tollner [1852],,101,117,84,149,66,60
Virginia,George Welsh [1954],,34,117,64,149,31,60
Texas,Mack Brown [204],,13,117,52,149,21,60
Ball State,Bill Lynch [1130],,52,117,82,149,25,60
Texas-El Paso,Gary Nord [1372],,38,117,60,149,57,60
Northwestern,Randy Walker [1913],,54,117,9,149,13,60
Southern California,Paul Hackett [745],,91,117,45,149,62,60
Oklahoma State,Bob Simmons [1687],,40,117,97,149,81,60
Arkansas State,Joe Hollis [865],,82,117,111,149,110,60
Washington State,Mike Price [1492],,87,117,56,149,61,60
Louisiana-Monroe,Bobby Keasler [978],,89,117,114,149,114,60
Auburn,Tommy Tuberville [1867],,35,117,25,149,21,60
Michigan,Lloyd Carr [269],,59,117,8,149,19,60
North Carolina State,Chuck Amato [26],,30,117,44,149,34,60
Colorado,Gary Barnett [84],,40,117,75,149,63,60
Louisiana State,Nick Saban [1608],,45,117,23,149,23,60
Arkansas,Houston Nutt [1380],,51,117,28,149,53,60
Tulane,Chris Scelfo [1629],,61,117,74,149,81,60
Southern Methodist,Mike Cavan [283],,88,117,89,149,107,60
North Texas,Darrell Dickey [475],,82,117,103,149,90,60
Rice,Ken Hatfield [803],,84,117,95,149,101,60
Stanford,Tyrone Willingham [1991],,85,117,51,149,19,60
Western Michigan,Gary Darnell [434],,96,117,19,149,15,60
Toledo,Gary Pinkel [1467],,7,117,49,149,17,60
Iowa,Kirk Ferentz [610],,94,117,29,149,69,60
Michigan State,Bobby Williams [1983],,91,117,16,149,71,60
Georgia Tech,George O'Leary [1390],,27,117,31,149,25,60
Indiana,Cam Cameron [249],,91,117,63,149,66,60
Texas Christian,Dennis Franchione [645],Gary Patterson [1434],41,117,27,149,1,60
Notre Dame,Bob Davie [440],,11,117,14,149,10,60
Pittsburgh,Walt Harris [789],,26,117,55,149,38,60
Central Michigan,Mike DeBord [453],,107,117,53,149,116,60
Nevada,Chris Tormey [1856],,87,117,105,149,110,60
Minnesota,Glen Mason [1163],,87,117,33,149,38,60
Houston,Dana Dimel [484],,79,117,92,149,103,60
Hawaii,June Jones [964],,85,117,98,149,103,60
Ohio State,John Cooper [355],,64,117,10,149,40,60
Central Florida,Mike Kruczek [1048],,64,117,86,149,77,60
Louisiana Tech,Jack Bicknell [135],,88,117,107,149,107,60
Mississippi State,Jackie Sherrill [1677],,51,117,17,149,29,60
Oklahoma,Bob Stoops [1768],,1,117,5,149,1,60
North Carolina,Carl Torbush [1855],,31,117,59,149,36,60
Iowa State,Dan McCarney [1182],,12,117,46,149,34,60
Utah State,Mick Dennehy [460],,89,117,88,149,57,60
Texas A&M,R.C. Slocum [1696],,30,117,18,149,31,60
