Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,Terry Donahue [501],,66,139,6,168,1,69
Wake Forest,John Mackovic [1136],,38,139,85,168,26,69
New Mexico,Joe Morrison [1309],,110,139,16,168,100,69
William & Mary,Jimmye Laycock [1076],,73,139,95,168,130,69
Dartmouth,Joseph Yukica [2045],,83,139,78,168,133,69
West Texas A&M,Bill Yung [2046],,114,139,118,168,94,69
Southern Mississippi,Bobby Collins [341],,21,139,27,168,21,69
California,Roger Theder [1825],,86,139,25,168,107,69
Indiana State,Dennis Raetz [1507],,120,139,99,168,92,69
Cincinnati,Ralph Staub [1738],,85,139,121,168,130,69
East Tennessee State,Jack Carlisle [265],,44,139,133,168,124,69
Tennessee,Johnny Majors [1142],,54,139,93,168,81,69
Chattanooga,Bill Oliver [1403],,39,139,88,168,89,69
Memphis,Richard Williamson [1990],,97,139,125,168,133,69
Yale,Carmen Cozza [377],,47,139,49,168,51,69
Mississippi,Steve Sloan [1695],,75,139,120,168,79,69
Clemson,Danny Ford [640],,35,139,44,168,21,69
Purdue,Jim Young [2038],,11,139,61,168,29,69
Virginia Tech,Bill Dooley [507],,34,139,76,168,23,69
Temple,Wayne Hardin [773],,54,139,114,168,124,69
Drake,Chuck Shelton [1671],,91,139,98,168,93,69
Wyoming,Pat Dye [540],,105,139,51,168,110,69
Kansas State,Jim Dickey [477],,86,139,131,168,96,69
Kansas,Don Fambrough [592],,24,139,91,168,36,69
Northwestern State,Northwestern State_UNKNOWN_COACH,,62,139,82,168,86,69
Penn State,Joe Paterno [1433],,8,139,15,168,16,69
Furman,Dick Sheridan [1674],,3,139,75,168,9,69
Long Beach State,Dave Currey [420],,9,139,50,168,66,69
Northern Illinois,Bill Mallory [1144],,124,139,32,168,65,69
Cal State Fullerton,Gene Murphy [1331],,96,139,129,168,103,69
Cornell,Bob Blackman [146],,79,139,58,168,49,69
Louisville,Bob Weber [1945],,19,139,56,168,16,69
Missouri,Warren Powers [1486],,20,139,48,168,32,69
East Carolina,Ed Emory [566],,35,139,106,168,110,69
Texas-Arlington,Harold Elliott [557],,117,139,126,168,113,69
Oregon,Rich Brooks [195],,80,139,11,168,46,69
Miami (OH),Tom Reed [1522],,124,139,66,168,46,69
Pacific,Bob Toledo [1849],,97,139,117,168,102,69
Bowling Green State,Dennis Stolz [1765],,130,139,69,168,120,69
Vanderbilt,George MacIntyre [1132],,82,139,113,168,86,69
Marshall,Sonny Randle [1515],,130,139,130,168,130,69
Wisconsin,Dave McClain [1187],,76,139,104,168,60,69
Colorado State,Sarkis Arslanian [51],,63,139,36,168,51,69
Colgate,Frederick Dunlap [532],,51,139,101,168,57,69
Duke,Red Wilson [1997],,50,139,109,168,113,69
Brigham Young,LaVell Edwards [550],,5,139,17,168,1,69
Western Carolina,Bob Waters [1932],,41,139,128,168,113,69
Washington,Don James [928],,68,139,7,168,40,69
Louisiana-Lafayette,Sam Robertson [1559],,75,139,97,168,107,69
Illinois,Mike White [1964],,62,139,124,168,36,69
Arizona State,Darryl Rogers [1574],,59,139,24,168,43,69
Rutgers,Frank Burns [224],,53,139,57,168,46,69
Kent State,Ron Blackledge [145],,131,139,96,168,133,69
Princeton,Frank Navarro [1347],,79,139,73,168,55,69
Arizona,Larry Smith [1706],,79,139,21,168,53,69
Kentucky,Fran Curci [417],,75,139,107,168,83,69
Air Force,Ken Hatfield [803],,107,139,64,168,107,69
Georgia,Vince Dooley [509],,1,139,10,168,1,69
Utah,Wayne Howard [889],,80,139,53,168,98,69
Nebraska,Tom Osborne [1408],,17,139,13,168,13,69
Fresno State,Jim Sweeney [1799],,95,139,112,168,105,69
Syracuse,Frank Maloney [1145],,48,139,72,168,43,69
Army,Ed Cavanaugh [284],,85,139,92,168,105,69
South Carolina,Jim Carlen [264],,34,139,28,168,23,69
Wichita State,Willie Jeffries [937],,116,139,86,168,76,69
Baylor,Grant Teaff [1816],,11,139,22,168,69,69
Eastern Michigan,Mike Stock [1761],,133,139,127,168,136,69
Florida State,Bobby Bowden [166],,14,139,2,168,12,69
Southern Illinois,Rey Dempsey [459],,125,139,100,168,113,69
Florida,Charley Pell [1446],,17,139,26,168,13,69
Alabama,Bear Bryant [215],,8,139,19,168,19,69
Oregon State,Joe Avezzano [54],,102,139,136,168,113,69
Tulsa,John Cooper [355],,83,139,81,168,79,69
Texas Tech,Rex Dockery [491],,115,139,30,168,89,69
Nevada-Las Vegas,Tony Knap [1028],,84,139,38,168,49,69
Miami (FL),Howard Schnellenberger [1639],,12,139,9,168,11,69
Navy,George Welsh [1954],,88,139,23,168,36,69
San Jose State,Jack Elway [563],,73,139,34,168,68,69
Maryland,Jerry Claiborne [311],,12,139,42,168,19,69
New Mexico State,Gil Krueger [1049],,120,139,123,168,110,69
Boston College,Ed Chlebek [302],,49,139,31,168,40,69
Ohio,Brian Burke [221],,127,139,43,168,66,69
West Virginia,Don Nehlen [1352],,49,139,55,168,26,69
San Diego State,Claude Gilbert [689],,108,139,63,168,96,69
Virginia,Dick Bestwick [129],,51,139,62,168,32,69
Texas,Fred Akers [10],,110,139,8,168,71,69
Ball State,Dwight Wallace [1916],,125,139,52,168,64,69
Texas-El Paso,Bill Michael [1261],,121,139,94,168,113,69
Northwestern,Rick Venturi [1891],,83,139,136,168,62,69
Southern California,John Robinson [1564],,47,139,5,168,6,69
Oklahoma State,Jimmy Johnson [952],,106,139,119,168,95,69
Arkansas State,Larry Lacewell [1057],,107,139,136,168,136,69
Washington State,Jim Walden [1906],,85,139,65,168,103,69
Virginia Military Institute,Bob Thalman [1824],,44,139,115,168,124,69
Harvard,Joseph Restic [1536],,79,139,67,168,57,69
Louisiana-Monroe,John David Crow [401],,49,139,87,168,83,69
McNeese State,Ernie Duplechin [536],,24,139,60,168,23,69
Auburn,Doug Barfield [79],,24,139,59,168,83,69
Villanova,Dick Bedesem [106],,51,139,68,168,120,69
Michigan,Bo Schembechler [1631],,8,139,20,168,26,69
North Carolina State,Monte Kiffin [1003],,34,139,71,168,29,69
Pennsylvania,Harry Gamble [673],,84,139,136,168,136,69
Colorado,Chuck Fairbanks [589],,102,139,116,168,98,69
Louisiana State,Jerry Stovall [1773],,22,139,54,168,73,69
Arkansas,Lou Holtz [876],,111,139,47,168,75,69
Tulane,Vince Gibson [686],,90,139,84,168,76,69
Holy Cross,Neil Wheelwright [1957],,83,139,122,168,124,69
Southern Methodist,Ron Meyer [1258],,80,139,33,168,70,69
North Texas,Jerry Moore [1300],,90,139,83,168,81,69
Rice,Ray Alborn [12],,112,139,45,168,72,69
Illinois State,Charlie Cowdrey [374],,110,139,77,168,91,69
Stanford,Paul Wiggin [1976],,79,139,4,168,43,69
Columbia,Bob Naso [1346],,85,139,135,168,139,69
Western Michigan,Elliot Uzelac [1875],,119,139,37,168,62,69
Toledo,Chuck Stobart [1760],,131,139,74,168,124,69
Richmond,Dal Shealy [1666],,55,139,70,168,113,69
Iowa,Hayden Fry [657],,79,139,110,168,55,69
Brown,John Anderson [38],,79,139,79,168,53,69
Michigan State,Frank Waters [1933],,81,139,90,168,61,69
Georgia Tech,Bill Curry [421],,79,139,132,168,120,69
Indiana,Lee Corso [364],,69,139,108,168,57,69
Texas Christian,F. Dry [526],,115,139,105,168,86,69
Notre Dame,Dan Devine [469],,4,139,3,168,9,69
Pittsburgh,Jackie Sherrill [1677],,5,139,12,168,13,69
Central Michigan,Herb Deromedi [464],,88,139,35,168,1,69
Minnesota,Joe Salem [1610],,76,139,89,168,32,69
Lamar,Bob Frederick [649],,98,139,134,168,124,69
Houston,Bill Yeoman [2035],,100,139,29,168,73,69
Hawaii,Dick Tomey [1853],,90,139,40,168,6,69
Citadel,Art Baker [65],,40,139,102,168,36,69
Ohio State,Earle Bruce [212],,14,139,41,168,29,69
Louisiana Tech,Billy Brewer [181],,71,139,103,168,120,69
Mississippi State,Emory Bellard [112],,20,139,14,168,16,69
Oklahoma,Barry Switzer [1802],,63,139,1,168,1,69
Appalachian State,Mike Working [2022],,39,139,111,168,32,69
North Carolina,Dick Crum [409],,5,139,18,168,6,69
Iowa State,Donnie Duncan [530],,59,139,46,168,40,69
Utah State,Bruce Snyder [1717],,84,139,80,168,100,69
Texas A&M,Tom Wilson [1998],,112,139,39,168,76,69
