Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,Terry Donahue [501],,86,92,14,119,24,43
Wake Forest,Bill Dooley [507],,35,92,94,119,49,43
New Mexico,Mike Sheppard [1673],,92,92,96,119,95,43
Southern Mississippi,Jeff Bower [169],Curley Hallman [757],61,92,20,119,40,43
California,Bruce Snyder [1717],,70,92,17,119,9,43
Cincinnati,Tim Murphy [1333],,85,92,102,119,95,43
Tennessee,Johnny Majors [1142],,19,92,22,119,7,43
Memphis,Chuck Stobart [1760],,64,92,84,119,69,43
Mississippi,Billy Brewer [181],,34,92,43,119,52,43
Purdue,Fred Akers [10],,77,92,100,119,56,43
Clemson,Ken Hatfield [803],,4,92,18,119,37,43
Virginia Tech,Frank Beamer [102],,30,92,30,119,35,43
Temple,Jerry Berndt [121],,39,92,57,119,32,43
Wyoming,Paul Roach [1553],,82,92,46,119,13,43
Kansas State,Bill Snyder [1716],,58,92,76,119,87,43
Kansas,Glen Mason [1163],,33,92,81,119,72,43
Penn State,Joe Paterno [1433],,19,92,13,119,24,43
Long Beach State,George Allen [16],,55,92,90,119,98,43
Northern Illinois,Jerry Pettibone [1457],,69,92,64,119,83,43
Cal State Fullerton,Gene Murphy [1331],,96,92,106,119,107,43
Louisville,Howard Schnellenberger [1639],,4,92,48,119,43,43
Missouri,Bob Stull [1785],,69,92,70,119,71,43
East Carolina,Bill Lewis [1096],,61,92,60,119,66,43
Oregon,Rich Brooks [195],,79,92,19,119,20,43
Miami (OH),Randy Walker [1913],,62,92,74,119,76,43
Pacific,Walt Harris [789],,83,92,99,119,103,43
Bowling Green State,Moe Ankney [42],,71,92,95,119,93,43
Vanderbilt,Watson Brown [209],,73,92,85,119,87,43
Wisconsin,Barry Alvarez [25],,82,92,87,119,83,43
Akron,Gerry Faust [600],,71,92,98,119,87,43
Colorado State,Earle Bruce [212],,71,92,28,119,4,43
Duke,Barry Wilson [1993],,33,92,89,119,46,43
Brigham Young,LaVell Edwards [550],,53,92,8,119,1,43
Washington,Don James [928],,7,92,5,119,4,43
Louisiana-Lafayette,Nelson Stokley [1763],,68,92,75,119,78,43
Illinois,John Mackovic [1136],,71,92,1,119,38,43
Arizona State,Larry Marmie [1152],,87,92,51,119,24,43
Rutgers,Doug Graber [715],,50,92,88,119,56,43
Kent State,Dick Crum [409],,83,92,97,119,98,43
Arizona,Dick Tomey [1853],,87,92,7,119,13,43
Kentucky,Bill Curry [421],,61,92,52,119,59,43
Air Force,Fisher DeBerry [452],,82,92,41,119,32,43
Utah,Ron McBride [1178],,89,92,66,119,93,43
Georgia,Ray Goff [703],,64,92,36,119,64,43
Nebraska,Tom Osborne [1408],,7,92,42,119,20,43
Fresno State,Jim Sweeney [1799],,11,92,67,119,87,43
Syracuse,Dick MacPherson [1137],,40,92,37,119,27,43
Army,Jim Young [2038],,49,92,83,119,52,43
South Carolina,Sparky Woods [2019],,19,92,54,119,40,43
Baylor,Grant Teaff [1816],,11,92,71,119,27,43
Eastern Michigan,Jim Harkema [777],,78,92,80,119,101,43
Florida State,Bobby Bowden [166],,18,92,16,119,9,43
Alabama,Gene Stallings [1732],,60,92,23,119,46,43
Florida,Steve Spurrier [1728],,18,92,26,119,13,43
Tulsa,David Rader [1506],,73,92,103,119,83,43
Oregon State,Dave Kragthorpe [1041],,92,92,53,119,103,43
Texas Tech,Spike Dykes [543],,36,92,82,119,66,43
Nevada-Las Vegas,Jim Strong [1780],,45,92,86,119,101,43
Miami (FL),Dennis Erickson [576],,18,92,4,119,7,43
San Jose State,Terry Shea [1665],,9,92,31,119,13,43
Navy,George Chaump [294],,51,92,62,119,56,43
Maryland,Joe Krivak [1045],,30,92,38,119,27,43
New Mexico State,Jim Hess [835],,94,92,104,119,106,43
Boston College,Jack Bicknell [134],,46,92,73,119,49,43
Ohio,Tom Lichtenberg [1099],,78,92,106,119,103,43
West Virginia,Don Nehlen [1352],,43,92,92,119,52,43
San Diego State,Al Luginbill [1128],,84,92,50,119,27,43
Virginia,George Welsh [1954],,29,92,25,119,36,43
Texas,David McWilliams [1241],,6,92,9,119,9,43
Ball State,Paul Schudel [1641],,73,92,61,119,87,43
Texas-El Paso,David Lee [1085],,92,92,69,119,98,43
Northwestern,Francis Peay [1441],,79,92,91,119,81,43
Southern California,Larry Smith [1706],,54,92,15,119,20,43
Oklahoma State,Pat Jones [966],,43,92,78,119,73,43
Arkansas State,Al Kincaid [1008],,75,92,105,119,87,43
Washington State,Mike Price [1492],,92,92,47,119,32,43
Auburn,Pat Dye [540],,55,92,21,119,49,43
