Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,Babe Horrell [884],,115,70,29,87,39,28
Wake Forest,D.C. Walker [1909],,66,70,76,87,85,28
Washington & Lee,Riley Smith [1710],,78,70,112,87,78,28
William & Mary,William & Mary_UNKNOWN_COACH,,31,70,60,87,14,28
New Mexico,Ted Shipkey [1679],,86,70,89,87,98,28
Gonzaga,Puggy Hunton [906],,117,70,112,87,110,28
West Texas A&M,Jack Curtice [422],,29,70,82,87,89,28
Dartmouth,Dartmouth_UNKNOWN_COACH,,30,70,67,87,29,28
California,Stub Allison [23],,118,70,26,87,37,28
Rhodes,Rhodes_UNKNOWN_COACH,,38,70,112,87,66,28
San Francisco,Jeff Cravath [383],,109,70,86,87,42,28
Sewanee,Jenks Gillem [694],,66,70,102,87,71,28
Tennessee,John Barnhill [85],,29,70,14,87,19,28
Santa Clara,Buck Shaw [1661],,109,70,32,87,35,28
Detroit Mercy,Gus Dorais [512],,72,70,59,87,71,28
Yale,Spike Nelson [1356],,45,70,56,87,63,28
Mississippi,Harry Mehre [1247],,25,70,31,87,46,28
Purdue,Mal Elward [562],,70,70,65,87,83,28
Clemson,Frank Howard [888],,62,70,41,87,66,28
Virginia Tech,Jimmy Kitts [1025],,66,70,53,87,75,28
Temple,Ray Morrison [1310],,47,70,30,87,39,28
Drake,Vee Green [727],,96,70,107,87,105,28
Kansas State,Hobbs Adams [5],,66,70,72,87,98,28
Wyoming,Bunny Oakes [1392],,102,70,112,87,120,28
Kansas,Gwinn Henry [827],,81,70,85,87,95,28
Penn State,Bob Higgins [842],,39,70,43,87,42,28
Furman,Furman_UNKNOWN_COACH,,71,70,103,87,105,28
Fordham,Jimmy Crowley [407],,24,70,16,87,1,28
New York University,Mal Stevens [1745],,59,70,112,87,57,28
Cornell,Cornell_UNKNOWN_COACH,,22,70,35,87,19,28
Missouri,Don Faurot [599],,18,70,33,87,24,28
Oregon,Tex Oliver [1404],,117,70,24,87,33,28
Creighton,Skip Palrang [1422],,92,70,81,87,98,28
Georgetown,Jack Hagerty [749],,67,70,38,87,42,28
Vanderbilt,Red Sanders [1613],,40,70,9,87,57,28
Wisconsin,Harry Stuhldreher [1784],,45,70,78,87,78,28
Colorado State,Harry Hughes [900],,23,70,88,87,8,28
Colgate,Andrew Kerr [995],,33,70,51,87,33,28
Duke,Wallace Wade [1902],,26,70,17,87,8,28
Brigham Young,Edwin Kimball [1005],,107,70,90,87,46,28
Washington,James Phelan [1460],,111,70,22,87,14,28
Illinois,Robert Zuppke [2053],,29,70,108,87,98,28
Arizona State,Dixie Howell [890],,81,70,96,87,105,28
Princeton,Tad Wieman [1975],,41,70,112,87,60,28
Saint Mary's (CA),Red Strader [1774],,107,70,83,87,39,28
Marquette,Tom Stidham [1753],,66,70,73,87,75,28
Arizona,Miles Casteel [279],,27,70,63,87,89,28
Kentucky,A.D. Kirwan [1023],,55,70,70,87,63,28
Georgia,Wallace Butts [230],,18,70,19,87,19,28
Utah,Ike Armstrong [48],,3,70,50,87,1,28
Nebraska,Biff Jones [958],,82,70,58,87,89,28
Hardin-Simmons,Warren Woodson [2020],,60,70,48,87,85,28
Northern Arizona,Maurice Moulder [1321],,95,70,109,87,110,28
Syracuse,Ossie Solem [1720],,32,70,77,87,46,28
Army,Red Blaik [148],,16,70,61,87,29,28
South Carolina,Rex Enright [573],,61,70,47,87,102,28
Baylor,Frank Kimbrough [1006],,65,70,49,87,71,28
Florida,Tom Lieb [1100],,94,70,55,87,78,28
Alabama,Frank Thomas [1827],,27,70,1,87,14,28
Oregon State,Lon Stiner [1758],,108,70,2,87,1,28
Tulsa,Henry Frnka [655],,46,70,34,87,60,28
Texas Tech,Texas Tech_UNKNOWN_COACH,,48,70,36,87,83,28
Miami (FL),Jack Harding [774],,48,70,44,87,81,28
Navy,Swede Larson [1069],,5,70,13,87,8,28
Maryland,Jack Faber [587],,70,70,95,87,75,28
New Mexico State,Julius Johnston [956],,97,70,112,87,116,28
West Virginia,West Virginia_UNKNOWN_COACH,,55,70,98,87,66,28
Boston College,Denny Myers [1340],,58,70,27,87,24,28
George Washington,Bill Reinhard [1531],,81,70,112,87,110,28
Idaho,Francis Schmidt [1638],,117,70,106,87,46,28
Virginia,Frank Murray [1335],,24,70,69,87,66,28
Duquesne,Duquesne_UNKNOWN_COACH,,3,70,4,87,1,28
Texas,Dana Bible [132],,22,70,10,87,1,28
Texas-El Paso,Mack Saxon [1626],,96,70,92,87,102,28
Northwestern,Pappy Waldorf [1908],,7,70,21,87,14,28
Southern California,Sam Barry [87],,119,70,11,87,24,28
Oklahoma State,Jim Lookabaugh [1120],,70,70,62,87,85,28
Virginia Military Institute,Virginia Military Institute_UNKNOWN_COACH,,66,70,71,87,71,28
Washington State,O.E. Hollingbery [864],,116,70,8,87,29,28
Harvard,Harvard_UNKNOWN_COACH,,19,70,52,87,24,28
Auburn,Jack Meagher [1243],,59,70,46,87,63,28
Villanova,Villanova_UNKNOWN_COACH,,76,70,54,87,66,28
North Carolina State,North Carolina State_UNKNOWN_COACH,,75,70,68,87,89,28
