Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Wake Forest,Harry Rabenhorst [1505],,93,30,81,44,92,16
Lafayette,Jock Sutherland [1792],,49,30,67,44,72,16
Washington & Lee,Bill Raftery [1509],,44,30,16,44,35,16
Dartmouth,Dartmouth_UNKNOWN_COACH,,45,30,17,44,1,16
Lehigh,Tom Keady [977],,59,30,57,44,77,16
California,Andy Smith [1697],,48,30,45,44,26,16
Sewanee,Sewanee_UNKNOWN_COACH,,62,30,81,44,56,16
Tennessee,John Bender [114],,62,30,81,44,56,16
Southwestern (TX),Southwestern (TX)_UNKNOWN_COACH,,28,30,81,44,26,16
Colorado College,Poss Parsons [1431],,24,30,6,44,1,16
Erskine,Erskine_UNKNOWN_COACH,,94,30,77,44,99,16
Washington & Jefferson,D.C. Morrow [1312],,49,30,33,44,26,16
Yale,Yale_UNKNOWN_COACH,,65,30,40,44,83,16
Mississippi,R.L. Sullivan [1788],,47,30,81,44,65,16
Purdue,Butch Scanlon [1628],,48,30,81,44,26,16
Clemson,Edward Donahue [499],,55,30,49,44,45,16
Grinnell,Russell Tollefson [1850],,55,30,81,44,72,16
Virginia Tech,Charles Bernier [122],,88,30,69,44,88,16
Drake,Mark Banks [75],,50,30,65,44,56,16
Kansas State,Zora Clevenger [321],,61,30,81,44,72,16
Wyoming,John Corbett [360],,27,30,81,44,26,16
Kansas,Leon McCarty [1184],,50,30,81,44,56,16
Penn State,Hugo Bezdek [130],,30,30,20,44,8,16
Furman,Furman_UNKNOWN_COACH,,80,30,44,44,90,16
Cornell,John Rush [1600],,60,30,81,44,77,16
Missouri,John Miller [1274],,36,30,31,44,52,16
Oregon,Shy Huntington [905],,41,30,28,44,8,16
Howard Payne,Howard Payne_UNKNOWN_COACH,,26,30,72,44,19,16
Georgetown,Georgetown_UNKNOWN_COACH,,73,30,13,44,26,16
Vanderbilt,Dan McGugin [1210],,42,30,4,44,26,16
Wisconsin,J.R. Richards [1546],,48,30,1,44,13,16
Colorado State,Harry Hughes [900],,23,30,5,44,8,16
Colgate,Ellery Huntington [904],,43,30,39,44,56,16
Washington,Claude Hunt [902],,29,30,37,44,13,16
Illinois,Robert Zuppke [2053],,38,30,2,44,1,16
Oglethorpe,Frank Anderson [35],,77,30,81,44,92,16
Rutgers,George Sanford [1615],,69,30,38,44,80,16
Princeton,Princeton_UNKNOWN_COACH,,46,30,52,44,65,16
Kentucky,Andrew Gill [691],,53,30,71,44,52,16
Utah,Thomas Fitzpatrick [629],,23,30,7,44,13,16
Georgia,W.A. Cunningham [416],,35,30,55,44,45,16
Nebraska,Henry Schulte [1642],,56,30,15,44,45,16
Syracuse,Syracuse_UNKNOWN_COACH,,71,30,8,44,52,16
Army,Charles Daly [430],,68,30,48,44,56,16
South Carolina,Dixon Foster [643],,94,30,78,44,98,16
Colorado Mines,Ralph Glaze [699],,29,30,81,44,35,16
Baylor,Bubs Mosley [1317],,26,30,68,44,19,16
Samford,Samford_UNKNOWN_COACH,,56,30,81,44,65,16
Alabama,Xen Scott [1647],,28,30,26,44,35,16
Florida,Florida_UNKNOWN_COACH,,46,30,73,44,65,16
Wofford,Rip Major [1141],,88,30,64,44,96,16
Centre,Charley Moran [1303],,2,30,30,44,1,16
Oregon State,Bill Hargiss [776],,53,30,50,44,45,16
Navy,Gilmour Dobie [489],,47,30,46,44,35,16
Presbyterian,Walter Johnson [955],,88,30,58,44,92,16
Maryland,Curley Byrd [231],,82,30,76,44,90,16
Boston College,Frank Cavanaugh [285],,73,30,21,44,81,16
West Virginia,Mont McIntire [1211],,37,30,25,44,19,16
Virginia,Harris Coleman [336],,88,30,61,44,92,16
Texas,William Juneau [972],,25,30,23,44,8,16
Northwestern,Charlie Bachman [56],,68,30,59,44,81,16
Oklahoma State,James Pixlee [1472],,25,30,79,44,72,16
Washington State,Gus Welch [1951],,53,30,35,44,19,16
Virginia Military Institute,Red Fleming [632],,85,30,54,44,87,16
Harvard,Robert Fisher [624],,2,30,18,44,1,16
Auburn,Mike Donahue [500],,32,30,14,44,35,16
North Carolina State,William Fetzer [617],,75,30,51,44,86,16
Michigan,Fielding Yost [2036],,52,30,75,44,45,16
Colorado,Joe Mills [1280],,27,30,74,44,26,16
Louisiana State,Irving Pray [1488],,35,30,43,44,52,16
Pennsylvania,Pennsylvania_UNKNOWN_COACH,,41,30,60,44,13,16
