Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Middle Tennessee State,Andy McCollum [1190],,83,108,81,125,91,63
UCLA,Karl Dorrell [513],,41,108,78,125,71,63
Wake Forest,Jim Grobe [736],,62,108,61,125,52,63
New Mexico,Rocky Long [1116],,53,108,36,125,4,63
Southern Mississippi,Jeff Bower [169],,104,108,48,125,68,63
California,Jeff Tedford [1819],,9,108,18,125,17,63
Cincinnati,Mark Dantonio [433],,111,108,43,125,61,63
Troy,Larry Blakeney [150],,76,108,54,125,54,63
Tennessee,Phillip Fulmer [664],,10,108,15,125,4,63
Memphis,Tommy West [1955],,89,108,57,125,63,63
Mississippi,David Cutcliffe [426],,60,108,85,125,71,63
Purdue,Joe Tiller [1840],,44,108,31,125,31,63
Clemson,Tommy Bowden [168],,59,108,11,125,44,63
Virginia Tech,Frank Beamer [102],,10,108,5,125,4,63
Temple,Bobby Wallace [1915],,83,108,94,125,85,63
Alabama-Birmingham,Watson Brown [209],,113,108,49,125,59,63
Wyoming,Joe Glenn [700],,56,108,72,125,68,63
Kansas State,Bill Snyder [1716],,23,108,87,125,39,63
Kansas,Mark Mangino [1147],,25,108,68,125,76,63
Penn State,Joe Paterno [1433],,76,108,89,125,63,63
Northern Illinois,Joe Novak [1376],,48,108,55,125,52,63
Buffalo,Jim Hofher [855],,105,108,113,125,113,63
Boise State,Dan Hawkins [807],,8,108,23,125,15,63
Louisville,Bobby Petrino [1455],,9,108,6,125,13,63
Missouri,Gary Pinkel [1467],,27,108,62,125,81,63
East Carolina,John Thompson [1831],,115,108,100,125,76,63
Oregon,Mike Bellotti [113],,40,108,80,125,105,63
Miami (OH),Terry Hoeppner [853],,97,108,65,125,85,63
Bowling Green State,Gregg Brandon [179],,45,108,64,125,54,63
Marshall,Bob Pruett [1498],,92,108,84,125,94,63
Vanderbilt,Bobby Johnson [946],,78,108,112,125,102,63
South Florida,Jim Leavitt [1083],,113,108,83,125,71,63
Wisconsin,Barry Alvarez [25],,18,108,29,125,21,63
Akron,J.D. Brookhart [194],,89,108,92,125,92,63
Colorado State,Sonny Lubick [1124],,60,108,97,125,63,63
Duke,Ted Roof [1583],,69,108,77,125,54,63
Brigham Young,Gary Crowton [408],,53,108,53,125,17,63
Washington,Keith Gilbertson [690],,45,108,117,125,110,63
Illinois,Ron Turner [1869],,77,108,108,125,76,63
Louisiana-Lafayette,Rickey Bustle [228],,90,108,98,125,110,63
Arizona State,Dirk Koetter [1036],,12,108,8,125,19,63
Florida International,Don Strock [1778],,89,108,116,125,113,63
Florida Atlantic,Howard Schnellenberger [1639],,78,108,66,125,57,63
Kent State,Doug Martin [1159],,101,108,105,125,96,63
Rutgers,Greg Schiano [1634],,79,108,93,125,49,63
Connecticut,Randy Edsall [547],,76,108,42,125,46,63
Arizona,Mike Stoops [1770],,42,108,51,125,108,63
Kentucky,Rich Brooks [195],,78,108,110,125,100,63
Air Force,Fisher DeBerry [452],,59,108,79,125,81,63
Georgia,Mark Richt [1548],,7,108,17,125,9,63
Utah,Urban Meyer [1259],,2,108,16,125,1,63
Nebraska,Bill Callahan [242],,24,108,58,125,71,63
Fresno State,Pat Hill [847],,22,108,40,125,38,63
Syracuse,Paul Pasqualoni [1432],,77,108,26,125,44,63
