Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,Pepper Rodgers [1572],,106,114,89,147,78,60
Wake Forest,Cal Stoll [1764],,79,114,50,147,62,60
Tampa,Tampa_UNKNOWN_COACH,,52,114,78,147,107,60
New Mexico,Rudy Feldman [604],,23,114,48,147,31,60
William & Mary,Lou Holtz [876],,85,114,69,147,114,60
Dartmouth,John Crouthamel [400],,17,114,6,147,1,60
West Texas A&M,Gene Mayfield [1173],,112,114,121,147,114,60
Southern Mississippi,P.W. Underwood [1872],,41,114,83,147,65,60
California,Ray Willsey [1992],,95,114,21,147,37,60
Cincinnati,Ray Callahan [244],,75,114,45,147,65,60
Tennessee,Bill Battle [97],,7,114,8,147,16,60
Chattanooga,Harold Wilkes [1978],,56,114,125,147,125,60
Memphis,Billy Murphy [1329],,70,114,47,147,62,60
Yale,Carmen Cozza [377],,28,114,106,147,89,60
Mississippi,Billy Kinard [1007],,9,114,20,147,21,60
Purdue,Bob DeMoss [458],,106,114,96,147,65,60
Clemson,Cecil Ingram [918],,66,114,46,147,58,60
Virginia Tech,Charles Coffey [330],,79,114,93,147,110,60
Temple,Wayne Hardin [773],,49,114,108,147,73,60
Drake,Jack Wallace [1917],,91,114,101,147,110,60
Kansas State,Vince Gibson [686],,43,114,79,147,45,60
Wyoming,Fritz Shurmur [1684],,81,114,60,147,40,60
Kansas,Don Fambrough [592],,46,114,90,147,50,60
Penn State,Joe Paterno [1433],,9,114,18,147,21,60
Furman,Robert King [1016],,73,114,118,147,125,60
Long Beach State,Jim Strangeland [1776],,101,114,35,147,99,60
Northern Illinois,Jerry Ippoliti [922],,89,114,76,147,73,60
Cornell,Jack Musick [1337],,16,114,9,147,6,60
Louisville,Lee Corso [364],,92,114,64,147,105,60
Missouri,Al Onofrio [1405],,62,114,117,147,52,60
Texas-Arlington,John Symank [1803],,108,114,123,147,101,60
East Carolina,Sonny Randle [1515],,89,114,77,147,119,60
Oregon,Jerry Frei [653],,109,114,23,147,38,60
Miami (OH),Bill Mallory [1144],,80,114,42,147,11,60
Pacific,Homer Smith [1704],,115,114,68,147,103,60
Bowling Green State,Don Nehlen [1352],,99,114,39,147,6,60
Marshall,Jack Lengyel [1087],,98,114,98,147,114,60
Vanderbilt,Bill Pace [1417],,57,114,94,147,35,60
Wisconsin,John Jardine [934],,103,114,81,147,60,60
Colorado State,Jerry Wampfler [1919],,110,114,102,147,95,60
Colgate,Neil Wheelwright [1957],,28,114,112,147,84,60
Duke,Mike McGee [1208],,74,114,17,147,65,60
Brigham Young,Tommy Hudspeth [896],,95,114,70,147,92,60
Washington,Jim Owens [1414],,94,114,25,147,16,60
Illinois,Bob Blackman [146],,81,114,72,147,58,60
Arizona State,Frank Kush [1054],,18,114,12,147,1,60
Rutgers,John Bateman [92],,23,114,82,147,42,60
Kent State,Don James [928],,98,114,109,147,78,60
Princeton,Jake McCandless [1181],,25,114,58,147,45,60
Arizona,Bob Weber [1945],,99,114,38,147,81,60
Kentucky,John Ray [1517],,71,114,97,147,31,60
Air Force,Ben Martin [1157],,23,114,65,147,39,60
Utah,Bill Meek [1246],,111,114,99,147,89,60
Georgia,Vince Dooley [509],,7,114,11,147,16,60
Nebraska,Bob Devaney [468],,1,114,1,147,1,60
Fresno State,Darryl Rogers [1574],,74,114,52,147,105,60
Syracuse,Ben Schwartzwalder [1644],,78,114,51,147,78,60
Army,Thomas Cahill [236],,60,114,57,147,40,60
South Carolina,Paul Dietzel [483],,61,114,53,147,60,60
Wichita State,Bob Seaman [1649],,112,114,119,147,119,60
Baylor,Bill Beall [101],,70,114,120,147,84,60
Florida State,Larry Jones [965],,41,114,49,147,45,60
Alabama,Bear Bryant [215],,3,114,2,147,6,60
Florida,Doug Dickey [476],,44,114,86,147,27,60
Tulsa,Claude Gibson [685],,88,114,66,147,107,60
Oregon State,Dee Andros [41],,106,114,10,147,65,60
Texas Tech,Jim Carlen [264],,67,114,37,147,56,60
Miami (FL),Fran Curci [417],,73,114,74,147,81,60
San Jose State,DeWayne King [1010],,101,114,19,147,65,60
Navy,Rick Forzano [641],,75,114,67,147,84,60
Maryland,Roy Lester [1089],,83,114,115,147,119,60
New Mexico State,Jim Wood [2012],,105,114,87,147,99,60
Ohio,Bill Hess [834],,91,114,63,147,21,60
West Virginia,Bobby Bowden [166],,82,114,29,147,71,60
Boston College,Joseph Yukica [2045],,53,114,31,147,72,60
San Diego State,Don Coryell [366],,94,114,41,147,101,60
Idaho,Don Robbins [1554],,18,114,100,147,45,60
Virginia,Don Lawrence [1075],,81,114,110,147,114,60
Texas,Darrell Royal [1597],,19,114,36,147,25,60
Dayton,John McVay [1238],,72,114,62,147,110,60
Texas-El Paso,Robert Dobbs [488],,109,114,56,147,98,60
Northwestern,Alex Agase [7],,69,114,44,147,31,60
Southern California,John McKay [1215],,69,114,15,147,11,60
Oklahoma State,Floyd Gass [678],,41,114,107,147,49,60
Virginia Military Institute,Bob Thalman [1824],,91,114,122,147,128,60
Washington State,Jim Sweeney [1799],,108,114,24,147,84,60
Harvard,Joseph Restic [1536],,28,114,14,147,84,60
Auburn,Ralph Jordan [970],,5,114,4,147,11,60
Villanova,Lou Ferry [611],,21,114,75,147,73,60
Michigan,Bo Schembechler [1631],,18,114,30,147,6,60
North Carolina State,Al Michaels [1262],,92,114,85,147,123,60
California-Santa Barbara,California-Santa Barbara_UNKNOWN_COACH,,109,114,113,147,110,60
Pennsylvania,Harry Gamble [673],,29,114,124,147,92,60
Louisiana State,Charles McClendon [1189],,10,114,22,147,25,60
Colorado,Eddie Crowder [402],,5,114,13,147,11,60
Arkansas,Frank Broyles [211],,58,114,27,147,21,60
Tulane,Bennie Ellender [554],,84,114,59,147,55,60
Holy Cross,Edward Doherty [495],,49,114,61,147,81,60
Southern Methodist,Hayden Fry [657],,63,114,91,147,53,60
North Texas,Rod Rust [1604],,104,114,80,147,103,60
Rice,Bill Peterson [1453],,65,114,103,147,54,60
Stanford,John Ralston [1514],,101,114,7,147,1,60
Columbia,Frank Navarro [1347],,20,114,5,147,11,60
Western Michigan,Bill Doolittle [510],,64,114,73,147,16,60
Toledo,Jack Murphy [1332],,1,114,16,147,1,60
Richmond,Frank Jones [960],,68,114,88,147,73,60
Iowa,Frank Lauterbur [1072],,108,114,114,147,95,60
Brown,Leonard Jardine [935],,31,114,127,147,95,60
Michigan State,Duffy Daugherty [437],,73,114,40,147,62,60
Georgia Tech,Bud Carson [271],,48,114,33,147,42,60
Indiana,John Pont [1482],,104,114,111,147,92,60
Texas Christian,Jim Pittman [1470],Billy Tohill [1848],51,114,71,147,27,60
Notre Dame,Ara Parseghian [1430],,18,114,28,147,27,60
Pittsburgh,Carl DePasqua [462],,80,114,95,147,73,60
Cal State Los Angeles,Cal State Los Angeles_UNKNOWN_COACH,,106,114,127,147,114,60
Minnesota,Murray Warmath [1925],,99,114,104,147,89,60
Houston,Bill Yeoman [2035],,15,114,26,147,16,60
Hawaii,Dave Holmes [869],,99,114,84,147,107,60
Citadel,Red Parker [1426],,68,114,92,147,123,60
Ohio State,Woody Hayes [812],,61,114,54,147,35,60
Mississippi State,Charles Shira [1680],,44,114,116,147,50,60
Oklahoma,Chuck Fairbanks [589],,3,114,3,147,6,60
Davidson,David Fagg [588],,92,114,127,147,129,60
North Carolina,Bill Dooley [507],,22,114,32,147,56,60
Iowa State,Johnny Majors [1142],,11,114,34,147,27,60
Boston University,Boston University_UNKNOWN_COACH,,51,114,126,147,125,60
Utah State,Chuck Mills [1278],,64,114,43,147,42,60
Xavier,Richard Selcer [1653],,100,114,105,147,119,60
Texas A&M,Gene Stallings [1732],,65,114,55,147,31,60
