Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,Bob Toledo [1849],,90,129,23,159,72,74
Middle Tennessee State,Andy McCollum [1190],,82,129,112,159,110,74
Wake Forest,Jim Caldwell [239],,42,129,42,159,36,74
New Mexico,Rocky Long [1116],,107,129,82,159,56,74
Southern Mississippi,Jeff Bower [169],,16,129,20,159,17,74
California,Tom Holmoe [870],,90,129,61,159,68,74
Cincinnati,Rick Minter [1283],,67,129,14,159,82,74
Tennessee,Phillip Fulmer [664],,17,129,13,159,5,74
Memphis,Rip Scherer [1633],,53,129,63,159,79,74
Mississippi,David Cutcliffe [426],,25,129,28,159,28,74
Clemson,Tommy Bowden [168],,27,129,57,159,34,74
Purdue,Joe Tiller [1840],,15,129,7,159,28,74
Virginia Tech,Frank Beamer [102],,2,129,26,159,5,74
Temple,Bobby Wallace [1915],,56,129,97,159,87,74
Alabama-Birmingham,Watson Brown [209],,66,129,47,159,81,74
Kansas State,Bill Snyder [1716],,4,129,16,159,5,74
Wyoming,Dana Dimel [484],,89,129,43,159,20,74
Kansas,Terry Allen [20],,69,129,91,159,75,74
Penn State,Joe Paterno [1433],,12,129,10,159,12,74
Northern Illinois,Joe Novak [1376],,43,129,98,159,93,74
Buffalo,Craig Cirbus [310],,63,129,112,159,110,74
Boise State,Dirk Koetter [1036],,98,129,41,159,51,74
Louisville,John Smith [1705],,75,129,45,159,53,74
Missouri,Larry Smith [1706],,75,129,62,159,78,74
East Carolina,Steve Logan [1113],,42,129,29,159,18,74
Oregon,Mike Bellotti [113],,48,129,19,159,9,74
Miami (OH),Terry Hoeppner [853],,54,129,75,159,84,74
Bowling Green State,Gary Blackney [147],,60,129,96,159,104,74
Vanderbilt,Woody Widenhofer [1974],,25,129,71,159,59,74
Marshall,Bob Pruett [1498],,1,129,37,159,1,74
Wisconsin,Barry Alvarez [25],,10,129,5,159,1,74
Akron,Lee Owens [1415],,55,129,85,159,85,74
Colorado State,Sonny Lubick [1124],,73,129,30,159,18,74
Duke,Carl Franks [648],,46,129,67,159,87,74
Brigham Young,LaVell Edwards [550],,56,129,34,159,12,74
Washington,Rick Neuheisel [1357],,83,129,21,159,64,74
Illinois,Ron Turner [1869],,17,129,8,159,32,74
Louisiana-Lafayette,Jerry Baldwin [70],,91,129,110,159,98,74
Arizona State,Bruce Snyder [1717],,80,129,35,159,69,74
Kent State,Dean Pees [1443],,70,129,107,159,98,74
Rutgers,Terry Shea [1665],,77,129,102,159,93,74
Arizona,Dick Tomey [1853],,85,129,52,159,70,74
Kentucky,Hal Mumme [1326],,36,129,50,159,56,74
Air Force,Fisher DeBerry [452],,88,129,65,159,59,74
Utah,Ron McBride [1178],,80,129,38,159,53,74
Georgia,Jim Donnan [504],,24,129,22,159,26,74
Nebraska,Frank Solich [1721],,4,129,4,159,1,74
Fresno State,Pat Hill [847],,101,129,49,159,75,74
Syracuse,Paul Pasqualoni [1432],,35,129,68,159,26,74
Army,Bob Sutton [1794],,80,129,80,159,98,74
South Carolina,Lou Holtz [876],,43,129,112,159,64,74
Baylor,Kevin Steele [1741],,83,129,108,159,107,74
Eastern Michigan,Rick Rasnick [1516],,62,129,86,159,110,74
Florida State,Bobby Bowden [166],,1,129,6,159,1,74
Florida,Steve Spurrier [1728],,17,129,17,159,15,74
Alabama,Mike DuBose [527],,16,129,9,159,12,74
Tulsa,David Rader [1506],,107,129,105,159,104,74
Oregon State,Dennis Erickson [576],,88,129,53,159,67,74
Texas Tech,Spike Dykes [543],,81,129,48,159,70,74
Nevada-Las Vegas,John Robinson [1564],,107,129,78,159,104,74
Miami (FL),Butch Davis [442],,10,129,44,159,20,74
Navy,Charlie Weatherbie [1939],,99,129,94,159,87,74
San Jose State,Dave Baldwin [68],,106,129,83,159,98,74
Maryland,Ron Vanderlinden [1886],,44,129,76,159,39,74
New Mexico State,Tony Samuel [1612],,105,129,69,159,53,74
West Virginia,Don Nehlen [1352],,56,129,89,159,41,74
Boston College,Tom O'Brien [1384],,44,129,70,159,23,74
Ohio,Jim Grobe [736],,46,129,93,159,87,74
Idaho,Chris Tormey [1856],,98,129,87,159,56,74
San Diego State,Ted Tollner [1852],,95,129,59,159,64,74
Virginia,George Welsh [1954],,27,129,32,159,9,74
Texas,Mack Brown [204],,40,129,1,159,39,74
Ball State,Bill Lynch [1130],,65,129,111,159,114,74
Texas-El Paso,Charlie Bailey [62],,105,129,72,159,93,74
Northwestern,Randy Walker [1913],,28,129,77,159,85,74
Southern California,Paul Hackett [745],,85,129,27,159,46,74
Arkansas State,Joe Hollis [865],,103,129,101,159,93,74
Oklahoma State,Bob Simmons [1687],,47,129,81,159,48,74
Washington State,Mike Price [1492],,93,129,74,159,72,74
Louisiana-Monroe,Bobby Keasler [978],,74,129,106,159,82,74
Auburn,Tommy Tuberville [1867],,26,129,64,159,34,74
North Carolina State,Mike O'Cain [1385],,44,129,25,159,38,74
Michigan,Lloyd Carr [269],,10,129,3,159,9,74
Colorado,Gary Barnett [84],,76,129,60,159,72,74
Louisiana State,Gerry DiNardo [485],,35,129,54,159,59,74
Tulane,Chris Scelfo [1629],,69,129,100,159,93,74
Arkansas,Houston Nutt [1380],,34,129,11,159,30,74
Southern Methodist,Mike Cavan [283],,102,129,79,159,98,74
North Texas,Darrell Dickey [475],,110,129,66,159,110,74
Rice,Ken Hatfield [803],,105,129,58,159,41,74
Stanford,Tyrone Willingham [1991],,60,129,31,159,41,74
Western Michigan,Gary Darnell [434],,46,129,84,159,79,74
Toledo,Gary Pinkel [1467],,57,129,88,159,51,74
Iowa,Kirk Ferentz [610],,32,129,109,159,87,74
Michigan State,Nick Saban [1608],Bobby Williams [1983],10,129,2,159,5,74
Georgia Tech,George O'Leary [1390],,26,129,40,159,23,74
Indiana,Cam Cameron [249],,29,129,51,159,59,74
Texas Christian,Dennis Franchione [645],,98,129,36,159,87,74
Notre Dame,Bob Davie [440],,46,129,56,159,45,74
Central Michigan,Dick Flynn [635],,60,129,103,159,107,74
Pittsburgh,Walt Harris [789],,44,129,90,159,44,74
Nevada,Jeff Tisdel [1846],,106,129,92,159,98,74
Minnesota,Glen Mason [1163],,16,129,15,159,30,74
Houston,Kim Helton [823],,59,129,55,159,20,74
Hawaii,June Jones [964],,99,129,39,159,48,74
Ohio State,John Cooper [355],,14,129,18,159,23,74
Central Florida,Mike Kruczek [1048],,36,129,104,159,107,74
Louisiana Tech,Jack Bicknell [135],,27,129,24,159,48,74
Mississippi State,Jackie Sherrill [1677],,16,129,33,159,32,74
Oklahoma,Bob Stoops [1768],,62,129,46,159,46,74
North Carolina,Carl Torbush [1855],,45,129,73,159,37,74
Iowa State,Dan McCarney [1182],,75,129,95,159,77,74
Utah State,Dave Arslanian [50],,102,129,99,159,59,74
Texas A&M,R.C. Slocum [1696],,45,129,12,159,15,74
