Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Miami (FL),Fran Curci [417],,59,111,46,147,62,56
Navy,Rick Forzano [641],,72,111,73,147,75,56
San Jose State,DeWayne King [1010],,91,111,104,147,98,56
Maryland,Jerry Claiborne [311],,80,111,95,147,69,56
New Mexico State,Jim Wood [2012],,119,111,116,147,126,56
Boston College,Joseph Yukica [2045],,76,111,69,147,85,56
Ohio,Bill Hess [834],,65,111,107,147,69,56
West Virginia,Bobby Bowden [166],,56,111,53,147,45,56
San Diego State,Don Coryell [366],,12,111,29,147,1,56
Idaho,Don Robbins [1554],,46,111,102,147,65,56
Virginia,Don Lawrence [1075],,90,111,81,147,82,56
Texas,Darrell Royal [1597],,6,111,7,147,8,56
Dayton,John McVay [1238],,53,111,117,147,79,56
Texas-El Paso,Robert Dobbs [488],Tommy Hudspeth [896],117,111,109,147,124,56
Northwestern,Alex Agase [7],,87,111,112,147,69,56
Southern California,John McKay [1215],,1,111,8,147,1,56
Oklahoma State,Dave Smith [1700],,92,111,12,147,33,56
Virginia Military Institute,Bob Thalman [1824],,93,111,118,147,114,56
Washington State,Jim Sweeney [1799],,72,111,33,147,12,56
Harvard,Joseph Restic [1536],,73,111,36,147,29,56
Auburn,Ralph Jordan [970],,9,111,1,147,1,56
Villanova,Lou Ferry [611],,88,111,110,147,98,56
Michigan,Bo Schembechler [1631],,6,111,19,147,1,56
North Carolina State,Lou Holtz [876],,18,111,35,147,41,56
Pennsylvania,Harry Gamble [673],,72,111,17,147,17,56
Louisiana State,Charles McClendon [1189],,12,111,3,147,23,56
Colorado,Eddie Crowder [402],,78,111,4,147,36,56
Tulane,Bennie Ellender [554],,45,111,63,147,65,56
Arkansas,Frank Broyles [211],,96,111,25,147,29,56
Holy Cross,Edward Doherty [495],,68,111,94,147,94,56
Southern Methodist,Hayden Fry [657],,90,111,37,147,23,56
North Texas,Rod Rust [1604],,116,111,126,147,127,56
Rice,Al Conover [348],,92,111,41,147,52,56
Stanford,Jack Christiansen [305],,97,111,44,147,17,56
Columbia,Frank Navarro [1347],,75,111,47,147,104,56
Western Michigan,Bill Doolittle [510],,56,111,67,147,36,56
Toledo,Jack Murphy [1332],,58,111,57,147,75,56
Richmond,Frank Jones [960],,47,111,89,147,52,56
Iowa,Frank Lauterbur [1072],,86,111,111,147,65,56
Brown,Leonard Jardine [935],,77,111,56,147,109,56
Michigan State,Duffy Daugherty [437],,29,111,16,147,33,56
Georgia Tech,Bill Fulcher [661],,25,111,42,147,29,56
Indiana,John Pont [1482],,82,111,83,147,57,56
Texas Christian,Billy Tohill [1848],,98,111,49,147,55,56
Notre Dame,Ara Parseghian [1430],,21,111,28,147,17,56
Pittsburgh,Carl DePasqua [462],,91,111,114,147,82,56
Minnesota,Cal Stoll [1764],,92,111,72,147,59,56
Lamar,Lamar_UNKNOWN_COACH,,64,111,115,147,121,56
Houston,Bill Yeoman [2035],,65,111,20,147,85,56
Citadel,Red Parker [1426],,78,111,99,147,109,56
Ohio State,Woody Hayes [812],,12,111,9,147,36,56
Mississippi State,Charles Shira [1680],,43,111,70,147,75,56
Oklahoma,Chuck Fairbanks [589],,10,111,2,147,1,56
Davidson,David Fagg [588],,85,111,120,147,113,56
North Carolina,Bill Dooley [507],,6,111,21,147,39,56
Appalachian State,Jim Brakefield [178],,87,111,127,147,117,56
Iowa State,Johnny Majors [1142],,94,111,75,147,90,56
Utah State,Chuck Mills [1278],,18,111,54,147,62,56
Xavier,Thomas Cecchini [288],,74,111,121,147,104,56
Texas A&M,Emory Bellard [112],,100,111,60,147,75,56
