Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
UCLA,Bert LaBrucherie [1056],,64,41,79,62,29,17
Wake Forest,D.C. Walker [1909],,32,41,24,62,41,17
Washington & Lee,Art Lewis [1095],,102,41,93,62,90,17
William & Mary,Rube McCray [1196],,26,41,37,62,48,17
New Mexico,Berl Huffman [899],,95,41,90,62,94,17
Dartmouth,DeOrmond McLaughry [1223],,19,41,32,62,29,17
West Texas A&M,Frank Kimbrough [1006],,68,41,78,62,84,17
California,Pappy Waldorf [1908],,7,41,9,62,10,17
San Francisco,Joe Kuharich [1053],,71,41,97,62,107,17
Cincinnati,Cincinnati_UNKNOWN_COACH,,78,41,103,62,76,17
Tennessee,Bob Neyland [1364],,61,41,18,62,41,17
Chattanooga,Andrew Moore [1297],,83,41,103,62,76,17
Santa Clara,Len Casanova [275],,18,41,2,62,16,17
Detroit Mercy,Chuck Baer [59],,77,41,80,62,103,17
Yale,Herman Hickman [839],,86,41,56,62,55,17
Mississippi,John Vaught [1889],,24,41,16,62,32,17
Purdue,Stuart Holcomb [857],,56,41,62,62,20,17
Clemson,Frank Howard [888],,3,41,12,62,1,17
Virginia Tech,Robert McNeish [1237],,102,41,103,62,94,17
Temple,Ray Morrison [1310],,92,41,100,62,98,17
Drake,Al Kawal [976],,82,41,47,62,90,17
Kansas State,Ralph Graham [717],,106,41,103,62,116,17
Wyoming,Bowden Wyatt [2029],,92,41,103,62,112,17
Kansas,Jules Sikes [1686],,47,41,45,62,69,17
Penn State,Bob Higgins [842],,23,41,33,62,20,17
Furman,H.E. Smith [1702],,99,41,94,62,84,17
Fordham,Edward Danowski [432],,92,41,103,62,103,17
New York University,Hook Mylin [1343],,95,41,103,62,107,17
Cornell,George James [929],,5,41,23,62,6,17
Missouri,Don Faurot [599],,27,41,3,62,13,17
Oregon,Jim Aiken [9],,19,41,29,62,16,17
Georgetown,Jack Hagerty [749],,85,41,86,62,98,17
Vanderbilt,Red Sanders [1613],,50,41,25,62,36,17
Wisconsin,Harry Stuhldreher [1784],,86,41,87,62,84,17
Colorado State,Robert Davis [447],,51,41,55,62,94,17
Colgate,Paul Bixler [142],,82,41,89,62,90,17
Duke,Wallace Wade [1902],,54,41,66,62,48,17
Brigham Young,Edwin Kimball [1005],,83,41,74,62,107,17
Washington,Howard Odell [1394],,63,41,91,62,36,17
Illinois,Ray Eliot [553],,69,41,60,62,13,17
Arizona State,Edward Doherty [495],,95,41,73,62,112,17
Rutgers,Harvey Harman [780],,78,41,58,62,55,17
Princeton,Charles Caldwell [237],,81,41,36,62,41,17
Saint Mary's (CA),Joe Verducci [1892],,56,41,92,62,55,17
Marquette,Frank Murray [1335],,98,41,98,62,107,17
Arizona,Miles Casteel [279],,78,41,41,62,69,17
Kentucky,Bear Bryant [215],,47,41,71,62,41,17
Georgia,Wallace Butts [230],,23,41,15,62,20,17
Utah,Ike Armstrong [48],,24,41,30,62,24,17
Nebraska,Potsy Clark [317],,88,41,88,62,76,17
Hardin-Simmons,Warren Woodson [2020],,66,41,50,62,76,17
Northern Arizona,Nick Ragus [1511],,86,41,103,62,116,17
Syracuse,Reaves Baysinger [99],,94,41,103,62,103,17
Army,Red Blaik [148],,2,41,14,62,1,17
